scientific_name_id,name_latin,name_nb,matrix_coordinate,axis_ka,axis_uf,axis_ki,constancy_m7,constancy_label,v30_lm_ka_trinn,v30_lm_uf_trinn,v30_lm_vm_trinn,alignment_status,notes
101826,Vaccinium uliginosum,blokkebær,KA.f/UF.g/KI.0a,f,g,0a,1,"< 1/32 (0,03125)",,,,pending,
101826,Vaccinium uliginosum,blokkebær,KA.g/UF.e/KI.0a,g,e,0a,1,"< 1/32 (0,03125)",,,,pending,
101826,Vaccinium uliginosum,blokkebær,KA.g/UF.f/KI.0a,g,f,0a,1,"< 1/32 (0,03125)",,,,pending,
101826,Vaccinium uliginosum,blokkebær,KA.g/UF.g/KI.0a,g,g,0a,1,"< 1/32 (0,03125)",,,,pending,
101826,Vaccinium uliginosum,blokkebær,KA.h/UF.d/KI.bc,h,d,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
101826,Vaccinium uliginosum,blokkebær,KA.h/UF.e/KI.0a,h,e,0a,1,"< 1/32 (0,03125)",,,,pending,
101826,Vaccinium uliginosum,blokkebær,KA.h/UF.e/KI.bc,h,e,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
101826,Vaccinium uliginosum,blokkebær,KA.h/UF.f/KI.0a,h,f,0a,1,"< 1/32 (0,03125)",,,,pending,
101826,Vaccinium uliginosum,blokkebær,KA.h/UF.f/KI.bc,h,f,bc,1,"< 1/32 (0,03125)",,,,pending,
101826,Vaccinium uliginosum,blokkebær,KA.h/UF.g/KI.0a,h,g,0a,1,"< 1/32 (0,03125)",,,,pending,
101826,Vaccinium uliginosum,blokkebær,KA.i/UF.d/KI.bc,i,d,bc,1,"< 1/32 (0,03125)",,,,pending,
101826,Vaccinium uliginosum,blokkebær,KA.i/UF.e/KI.bc,i,e,bc,1,"< 1/32 (0,03125)",,,,pending,
101826,Vaccinium uliginosum,blokkebær,KA.i/UF.f/KI.bc,i,f,bc,1,"< 1/32 (0,03125)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.ab/UF.a/KI.0a,ab,a,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.ab/UF.b/KI.0a,ab,b,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.ab/UF.c/KI.0a,ab,c,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.ab/UF.d/KI.0a,ab,d,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.ab/UF.e/KI.0a,ab,e,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.ab/UF.f/KI.0a,ab,f,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.ab/UF.g/KI.0a,ab,g,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.ab/UF.h/KI.0a,ab,h,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.c/UF.a/KI.0a,c,a,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.c/UF.b/KI.0a,c,b,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.c/UF.c/KI.0a,c,c,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.c/UF.d/KI.0a,c,d,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.c/UF.e/KI.0a,c,e,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.c/UF.f/KI.0a,c,f,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.c/UF.g/KI.0a,c,g,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.c/UF.h/KI.0a,c,h,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.d/UF.a/KI.0a,d,a,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.d/UF.a/KI.bc,d,a,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.d/UF.b/KI.0a,d,b,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.d/UF.b/KI.bc,d,b,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.d/UF.c/KI.0a,d,c,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.d/UF.d/KI.0a,d,d,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.d/UF.e/KI.0a,d,e,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.d/UF.f/KI.0a,d,f,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.d/UF.g/KI.0a,d,g,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.d/UF.h/KI.0a,d,h,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.e/UF.a/KI.0a,e,a,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.e/UF.a/KI.bc,e,a,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.e/UF.b/KI.0a,e,b,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.e/UF.b/KI.bc,e,b,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.e/UF.c/KI.0a,e,c,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.e/UF.d/KI.0a,e,d,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.e/UF.e/KI.0a,e,e,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.e/UF.f/KI.0a,e,f,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.e/UF.g/KI.0a,e,g,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.e/UF.h/KI.0a,e,h,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.f/UF.a/KI.0a,f,a,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.f/UF.a/KI.bc,f,a,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.f/UF.b/KI.0a,f,b,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.f/UF.b/KI.bc,f,b,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.f/UF.c/KI.0a,f,c,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.f/UF.d/KI.0a,f,d,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.f/UF.e/KI.0a,f,e,0a,6,> 4/5 and M,,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.f/UF.f/KI.0a,f,f,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.f/UF.g/KI.0a,f,g,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.f/UF.h/KI.0a,f,h,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.g/UF.a/KI.0a,g,a,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.g/UF.a/KI.bc,g,a,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.g/UF.b/KI.0a,g,b,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.g/UF.b/KI.bc,g,b,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.g/UF.c/KI.0a,g,c,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.g/UF.d/KI.0a,g,d,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.g/UF.e/KI.0a,g,e,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.g/UF.f/KI.0a,g,f,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.g/UF.g/KI.0a,g,g,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.g/UF.h/KI.0a,g,h,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.a/KI.0a,h,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.a/KI.bc,h,a,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.b/KI.0a,h,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.b/KI.bc,h,b,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.c/KI.0a,h,c,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.c/KI.bc,h,c,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.d/KI.0a,h,d,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.d/KI.bc,h,d,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.e/KI.0a,h,e,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.e/KI.bc,h,e,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.f/KI.0a,h,f,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.f/KI.bc,h,f,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.g/KI.0a,h,g,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.h/UF.h/KI.0a,h,h,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.a/KI.0a,i,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.a/KI.bc,i,a,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.b/KI.0a,i,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.b/KI.bc,i,b,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.c/KI.0a,i,c,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.c/KI.bc,i,c,bc,4,"3/8 – 4/5 (–0,8)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.d/KI.0a,i,d,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.d/KI.bc,i,d,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.e/KI.0a,i,e,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.e/KI.bc,i,e,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.f/KI.0a,i,f,0a,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.f/KI.bc,i,f,bc,5,"3/8 – 4/5 (–0,8) and M; or > 4/5",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.g/KI.0a,i,g,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
101829,Vaccinium vitis-idaea,tyttebær,KA.i/UF.h/KI.0a,i,h,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
101748,Valeriana sambucifolia,vendelrot,KA.f/UF.a/KI.bc,f,a,bc,1,"< 1/32 (0,03125)",,,,pending,
101748,Valeriana sambucifolia,vendelrot,KA.f/UF.b/KI.bc,f,b,bc,1,"< 1/32 (0,03125)",,,,pending,
101748,Valeriana sambucifolia,vendelrot,KA.g/UF.a/KI.bc,g,a,bc,1,"< 1/32 (0,03125)",,,,pending,
101748,Valeriana sambucifolia,vendelrot,KA.g/UF.b/KI.bc,g,b,bc,1,"< 1/32 (0,03125)",,,,pending,
101748,Valeriana sambucifolia,vendelrot,KA.h/UF.a/KI.bc,h,a,bc,1,"< 1/32 (0,03125)",,,,pending,
101748,Valeriana sambucifolia,vendelrot,KA.h/UF.b/KI.bc,h,b,bc,1,"< 1/32 (0,03125)",,,,pending,
101748,Valeriana sambucifolia,vendelrot,KA.h/UF.c/KI.bc,h,c,bc,1,"< 1/32 (0,03125)",,,,pending,
101748,Valeriana sambucifolia,vendelrot,KA.i/UF.a/KI.bc,i,a,bc,1,"< 1/32 (0,03125)",,,,pending,
101748,Valeriana sambucifolia,vendelrot,KA.i/UF.b/KI.bc,i,b,bc,1,"< 1/32 (0,03125)",,,,pending,
101748,Valeriana sambucifolia,vendelrot,KA.i/UF.c/KI.bc,i,c,bc,1,"< 1/32 (0,03125)",,,,pending,
102595,Verbascum nigrum,mørkkongslys,KA.h/UF.e/KI.0a,h,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102595,Verbascum nigrum,mørkkongslys,KA.h/UF.f/KI.0a,h,f,0a,1,"< 1/32 (0,03125)",,,,pending,
102595,Verbascum nigrum,mørkkongslys,KA.i/UF.e/KI.0a,i,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102595,Verbascum nigrum,mørkkongslys,KA.i/UF.f/KI.0a,i,f,0a,1,"< 1/32 (0,03125)",,,,pending,
102602,Verbascum thapsus,filtkongslys,KA.h/UF.d/KI.0a,h,d,0a,1,"< 1/32 (0,03125)",,,,pending,
102602,Verbascum thapsus,filtkongslys,KA.h/UF.e/KI.0a,h,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102602,Verbascum thapsus,filtkongslys,KA.h/UF.f/KI.0a,h,f,0a,1,"< 1/32 (0,03125)",,,,pending,
102602,Verbascum thapsus,filtkongslys,KA.i/UF.d/KI.0a,i,d,0a,1,"< 1/32 (0,03125)",,,,pending,
102602,Verbascum thapsus,filtkongslys,KA.i/UF.e/KI.0a,i,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102602,Verbascum thapsus,filtkongslys,KA.i/UF.f/KI.0a,i,f,0a,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.d/UF.a/KI.0a,d,a,0a,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.d/UF.b/KI.0a,d,b,0a,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.e/UF.a/KI.0a,e,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.e/UF.b/KI.0a,e,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.e/UF.c/KI.0a,e,c,0a,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.f/UF.a/KI.0a,f,a,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.f/UF.a/KI.bc,f,a,bc,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.f/UF.b/KI.0a,f,b,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.f/UF.b/KI.bc,f,b,bc,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.f/UF.c/KI.0a,f,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.f/UF.d/KI.0a,f,d,0a,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.g/UF.a/KI.0a,g,a,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.g/UF.a/KI.bc,g,a,bc,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.g/UF.b/KI.0a,g,b,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.g/UF.b/KI.bc,g,b,bc,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.g/UF.c/KI.0a,g,c,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.g/UF.d/KI.0a,g,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.g/UF.e/KI.0a,g,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.g/UF.f/KI.0a,g,f,0a,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.h/UF.a/KI.0a,h,a,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.h/UF.a/KI.bc,h,a,bc,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.h/UF.b/KI.0a,h,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.h/UF.b/KI.bc,h,b,bc,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.h/UF.c/KI.0a,h,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.h/UF.c/KI.bc,h,c,bc,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.h/UF.d/KI.0a,h,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.h/UF.e/KI.0a,h,e,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.h/UF.f/KI.0a,h,f,0a,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.h/UF.g/KI.0a,h,g,0a,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.i/UF.a/KI.0a,i,a,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.i/UF.a/KI.bc,i,a,bc,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.i/UF.b/KI.0a,i,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.i/UF.b/KI.bc,i,b,bc,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.i/UF.c/KI.0a,i,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.i/UF.c/KI.bc,i,c,bc,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.i/UF.d/KI.0a,i,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.i/UF.e/KI.0a,i,e,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.i/UF.f/KI.0a,i,f,0a,1,"< 1/32 (0,03125)",,,,pending,
102554,Veronica chamaedrys,tveskjeggveronika,KA.i/UF.g/KI.0a,i,g,0a,1,"< 1/32 (0,03125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.d/UF.a/KI.0a,d,a,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.d/UF.a/KI.bc,d,a,bc,1,"< 1/32 (0,03125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.d/UF.b/KI.0a,d,b,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.d/UF.b/KI.bc,d,b,bc,1,"< 1/32 (0,03125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.d/UF.c/KI.0a,d,c,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.d/UF.d/KI.0a,d,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.d/UF.e/KI.0a,d,e,0a,1,"< 1/32 (0,03125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.e/UF.a/KI.0a,e,a,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.e/UF.a/KI.bc,e,a,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.e/UF.b/KI.0a,e,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.e/UF.b/KI.bc,e,b,bc,2,"1/32 – 1/8 (–0,125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.e/UF.c/KI.0a,e,c,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.e/UF.d/KI.0a,e,d,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.e/UF.e/KI.0a,e,e,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.e/UF.f/KI.0a,e,f,0a,1,"< 1/32 (0,03125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.f/UF.a/KI.0a,f,a,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.f/UF.a/KI.bc,f,a,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.f/UF.b/KI.0a,f,b,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.f/UF.b/KI.bc,f,b,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.f/UF.c/KI.0a,f,c,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.f/UF.d/KI.0a,f,d,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.f/UF.e/KI.0a,f,e,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.f/UF.f/KI.0a,f,f,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.f/UF.g/KI.0a,f,g,0a,1,"< 1/32 (0,03125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.g/UF.a/KI.0a,g,a,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.g/UF.a/KI.bc,g,a,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.g/UF.b/KI.0a,g,b,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.g/UF.b/KI.bc,g,b,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.g/UF.c/KI.0a,g,c,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.g/UF.d/KI.0a,g,d,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.g/UF.e/KI.0a,g,e,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.g/UF.f/KI.0a,g,f,0a,4,"3/8 – 4/5 (–0,8)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.g/UF.g/KI.0a,g,g,0a,2,"1/32 – 1/8 (–0,125)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.h/UF.a/KI.0a,h,a,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.h/UF.a/KI.bc,h,a,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.h/UF.b/KI.0a,h,b,0a,3,"1/8 – 3/8 (–0,375)",,,,pending,
102563,Veronica officinalis,legeveronika,KA.h/UF.b/KI.bc,h,b,bc,3,"1/8 – 3/8 (–0,375)",,,,pending,
